Date;VTP index [Eurocent/kWh];VTP index incl. (+2%) [Eurocent/kWh];VTP index incl. (-2%) [Eurocent/kWh];Balancing energy price min. (incl. shipping costs) [Eurocent/kWh];Balancing energy price max. (incl. shipping costs) [Eurocent/kWh];Portion�of shipping costs purchasing [Eurocent/kWh];Portion�of shipping costs selling [Eurocent/kWh];Price for neg. compensation energy [Eurocent/kWh];Price for pos. compensation energy [Eurocent/kWh];Price for neg. compensation energy [Euro/MWh];Price for pos. compensation energy [Euro/MWh]
01.12.2017;20.452;20.861;20.043;0.0000;21.686;0.0886;0.0000;20.043;21.686;200.430;216.860
02.12.2017;20.665;21.078;20.252;;21.500;;;20.252;21.500;202.520;215.000
03.12.2017;20.624;21.036;20.212;;22.250;0.0000;;20.212;22.250;202.120;222.500
04.12.2017;20.699;21.113;20.285;;23.200;0.0000;;20.285;23.200;202.850;232.000
05.12.2017;21.298;21.724;20.872;;22.475;;;20.872;22.475;208.720;224.750
06.12.2017;21.227;21.652;20.802;;22.275;0.0000;;20.802;22.275;208.020;222.750
07.12.2017;21.232;21.657;20.807;;22.450;0.0000;;20.807;22.450;208.070;224.500
08.12.2017;21.162;21.585;20.739;;22.444;0.0744;;20.739;22.444;207.390;224.440
09.12.2017;21.057;21.478;20.636;;22.407;0.0957;;20.636;22.407;206.360;224.070
10.12.2017;21.308;21.734;20.882;;23.091;0.1341;;20.882;23.091;208.820;230.910
11.12.2017;21.348;21.775;20.921;;23.641;0.1341;;20.921;23.641;209.210;236.410
12.12.2017;21.714;22.148;21.280;;27.248;0.1248;;21.280;27.248;212.800;272.480
13.12.2017;22.328;22.775;21.881;;24.886;0.0886;;21.881;24.886;218.810;248.860
14.12.2017;20.974;21.393;20.555;;22.363;0.0763;;20.555;22.363;205.550;223.630
15.12.2017;20.837;21.254;20.420;;22.700;;;20.420;22.700;204.200;227.000
16.12.2017;21.226;21.651;20.801;;22.550;;;20.801;22.550;208.010;225.500
17.12.2017;21.244;21.669;20.819;;23.600;0.0000;;20.819;23.600;208.190;236.000
18.12.2017;21.258;21.683;20.833;;22.850;;;20.833;22.850;208.330;228.500
19.12.2017;20.622;21.034;20.210;;22.750;;;20.210;22.750;202.100;227.500
20.12.2017;19.886;20.284;19.488;18.000;20.975;;0.0000;18.000;20.975;180.000;209.750
21.12.2017;19.939;20.338;19.540;18.000;20.975;;0.0000;18.000;20.975;180.000;209.750
22.12.2017;19.786;20.182;19.390;19.225;21.275;;;19.225;21.275;192.250;212.750
23.12.2017;19.336;19.723;18.949;;20.400;0.0000;;18.949;20.400;189.490;204.000
24.12.2017;18.910;19.288;18.532;17.000;;;;17.000;19.288;170.000;192.880
25.12.2017;19.100;19.482;18.718;;;;;18.718;19.482;187.180;194.820
26.12.2017;19.683;20.077;19.289;;21.754;0.1454;;19.289;21.754;192.890;217.540
27.12.2017;19.763;20.158;19.368;;21.425;0.0000;;19.368;21.425;193.680;214.250
28.12.2017;19.454;19.843;19.065;;22.000;0.0000;;19.065;22.000;190.650;220.000
29.12.2017;19.637;20.030;19.244;;22.000;0.0000;;19.244;22.000;192.440;220.000
30.12.2017;19.273;19.658;18.888;;20.250;;;18.888;20.250;188.880;202.500
31.12.2017;18.901;19.279;18.523;;;;;18.523;19.279;185.230;192.790
01.01.2018;19.091;19.473;18.709;0.0000;20.000;0.0000;0.0000;18.709;20.000;187.090;200.000
02.01.2018;19.391;19.779;19.003;;21.173;0.1798;;19.003;21.173;190.030;211.730
03.01.2018;19.441;19.830;19.052;;20.875;0.0000;;19.052;20.875;190.520;208.750
04.01.2018;19.121;19.503;18.739;;20.375;0.0000;;18.739;20.375;187.390;203.750
05.01.2018;19.226;19.611;18.841;;20.250;;;18.841;20.250;188.410;202.500
06.01.2018;18.854;19.231;18.477;;19.900;0.0000;;18.477;19.900;184.770;199.000
07.01.2018;19.118;19.500;18.736;;20.750;0.0000;;18.736;20.750;187.360;207.500
08.01.2018;19.162;19.545;18.779;;22.300;0.0000;;18.779;22.300;187.790;223.000
09.01.2018;19.181;19.565;18.797;;20.000;0.0000;;18.797;20.000;187.970;200.000
10.01.2018;19.414;19.802;19.026;;20.775;0.0000;;19.026;20.775;190.260;207.750
11.01.2018;19.162;19.545;18.779;17.800;20.250;;0.0000;17.800;20.250;178.000;202.500
12.01.2018;19.424;19.812;19.036;18.075;23.000;0.0000;0.0000;18.075;23.000;180.750;230.000
13.01.2018;19.413;19.801;19.025;18.400;20.617;0.0842;0.0000;18.400;20.617;184.000;206.170
14.01.2018;19.560;19.951;19.169;18.900;21.373;0.1798;0.0000;18.900;21.373;189.000;213.730
15.01.2018;19.645;20.038;19.252;;20.750;0.0000;;19.252;20.750;192.520;207.500
16.01.2018;19.001;19.381;18.621;17.975;20.213;0.0863;0.0000;17.975;20.213;179.750;202.130
17.01.2018;19.111;19.493;18.729;;20.000;0.0000;;18.729;20.000;187.290;200.000
18.01.2018;18.344;18.711;17.977;17.100;19.400;;0.0000;17.100;19.400;171.000;194.000
19.01.2018;18.315;18.681;17.949;17.300;19.250;;0.0000;17.300;19.250;173.000;192.500
20.01.2018;18.023;18.383;17.663;16.100;19.725;;0.0000;16.100;19.725;161.000;197.250
21.01.2018;18.172;18.535;17.809;17.000;19.200;;0.0000;17.000;19.200;170.000;192.000
22.01.2018;18.337;18.704;17.970;17.625;19.100;;0.0000;17.625;19.100;176.250;191.000
23.01.2018;18.260;18.625;17.895;16.500;20.025;;0.0000;16.500;20.025;165.000;200.250
24.01.2018;18.103;18.465;17.741;16.100;18.900;;0.0000;16.100;18.900;161.000;189.000
25.01.2018;17.973;18.332;17.614;;19.450;0.0000;;17.614;19.450;176.140;194.500
26.01.2018;17.907;18.265;17.549;;19.043;0.0968;;17.549;19.043;175.490;190.430
27.01.2018;17.819;18.175;17.463;;18.200;;;17.463;18.200;174.630;182.000
28.01.2018;17.717;18.071;17.363;;18.150;;;17.363;18.150;173.630;181.500
29.01.2018;17.819;18.175;17.463;;19.100;0.0000;;17.463;19.100;174.630;191.000
30.01.2018;17.732;18.087;17.377;;18.618;0.0968;;17.377;18.618;173.770;186.180
31.01.2018;17.499;17.849;17.149;;18.400;0.0000;;17.149;18.400;171.490;184.000
01.02.2018;18.069;18.430;17.708;;19.850;0.0000;;17.708;19.850;177.080;198.500
02.02.2018;18.211;18.575;17.847;17.525;19.000;;0.0000;17.525;19.000;175.250;190.000
03.02.2018;18.175;18.539;17.812;;19.000;;;17.812;19.000;178.120;190.000
04.02.2018;18.209;18.573;17.845;;19.961;0.1511;;17.845;19.961;178.450;199.610
05.02.2018;18.125;18.488;17.763;17.125;18.725;;0.0000;17.125;18.725;171.250;187.250
06.02.2018;17.710;18.064;17.356;16.800;18.400;;;16.800;18.400;168.000;184.000
07.02.2018;17.531;17.882;17.180;16.175;19.413;0.0938;0.0000;16.175;19.413;161.750;194.130
08.02.2018;17.943;18.302;17.584;16.375;19.175;;0.0000;16.375;19.175;163.750;191.750
09.02.2018;17.580;17.932;17.228;16.250;19.125;0.0000;0.0000;16.250;19.125;162.500;191.250
10.02.2018;17.602;17.954;17.250;16.725;18.925;;0.0000;16.725;18.925;167.250;189.250
11.02.2018;17.503;17.853;17.153;16.900;18.675;;0.0000;16.900;18.675;169.000;186.750
12.02.2018;17.670;18.023;17.317;16.319;18.500;;0.1656;16.319;18.500;163.190;185.000
13.02.2018;17.669;18.022;17.316;17.046;19.425;0.0000;0.1279;17.046;19.425;170.460;194.250
14.02.2018;18.023;18.383;17.663;16.369;19.400;0.0000;0.1656;16.369;19.400;163.690;194.000
15.02.2018;17.896;18.254;17.538;17.200;19.250;0.0000;0.0000;17.200;19.250;172.000;192.500
16.02.2018;17.751;18.106;17.396;17.050;18.850;0.0000;0.0000;17.050;18.850;170.500;188.500
17.02.2018;17.921;18.279;17.563;17.100;19.300;0.0000;0.0000;17.100;19.300;171.000;193.000
18.02.2018;17.889;18.247;17.531;17.150;22.000;0.0000;;17.150;22.000;171.500;220.000
19.02.2018;18.275;18.641;17.910;18.200;19.625;0.0000;0.0000;17.910;19.625;179.100;196.250
20.02.2018;19.158;19.541;18.775;18.200;20.850;;0.0000;18.200;20.850;182.000;208.500
21.02.2018;19.817;20.213;19.421;18.775;21.550;0.0000;;18.775;21.550;187.750;215.500
22.02.2018;20.933;21.352;20.514;20.000;22.825;0.0000;0.0000;20.000;22.825;200.000;228.250
23.02.2018;22.132;22.575;21.689;20.100;25.900;0.0000;0.0000;20.100;25.900;201.000;259.000
24.02.2018;24.219;24.703;23.735;19.300;26.050;0.0000;0.0000;19.300;26.050;193.000;260.500
25.02.2018;24.389;24.877;23.901;20.900;26.001;0.1001;0.0000;20.900;26.001;209.000;260.010
26.02.2018;26.468;26.997;25.939;0.0000;27.900;0.0000;0.0000;25.939;27.900;259.390;279.000
27.02.2018;25.817;26.333;25.301;0.0000;32.250;0.0000;0.0000;25.301;32.250;253.010;322.500
28.02.2018;36.792;37.528;36.056;0.0000;140.000;0.0000;0.0000;36.056;140.000;360.560;1.400.000
01.03.2018;50.609;51.621;49.597;0.0000;285.000;0.0000;0.0000;49.597;285.000;495.970;2.850.000
02.03.2018;61.507;62.737;60.277;19.500;150.000;0.0000;0.0000;19.500;150.000;195.000;1.500.000
03.03.2018;34.582;35.274;33.890;19.300;65.000;0.0000;0.0000;19.300;65.000;193.000;650.000
04.03.2018;29.489;30.079;28.899;16.500;27.000;0.0000;0.0000;16.500;30.079;165.000;300.790
05.03.2018;26.769;27.304;26.234;17.325;22.500;0.0000;0.0000;17.325;27.304;173.250;273.040
06.03.2018;19.689;20.083;19.295;17.700;22.000;0.0000;0.0000;17.700;22.000;177.000;220.000
07.03.2018;20.043;20.444;19.642;18.000;20.610;0.0660;0.0000;18.000;20.610;180.000;206.100
08.03.2018;18.921;19.299;18.543;16.000;19.600;0.0000;0.0000;16.000;19.600;160.000;196.000
09.03.2018;19.162;19.545;18.779;18.100;19.900;0.0000;0.0000;18.100;19.900;181.000;199.000
10.03.2018;19.590;19.982;19.198;18.500;20.600;0.0000;0.0000;18.500;20.600;185.000;206.000
11.03.2018;19.483;19.873;19.093;18.450;20.400;0.0000;0.0000;18.450;20.400;184.500;204.000
12.03.2018;21.018;21.438;20.598;18.975;21.100;0.0000;0.0000;18.975;21.438;189.750;214.380
13.03.2018;26.596;27.128;26.064;21.025;29.975;0.0000;0.0000;21.025;29.975;210.250;299.750
14.03.2018;25.547;26.058;25.036;0.0000;37.000;0.0000;0.0000;25.036;37.000;250.360;370.000
15.03.2018;23.505;23.975;23.035;18.050;30.000;0.0000;0.0000;18.050;30.000;180.500;300.000
16.03.2018;23.767;24.242;23.292;19.000;29.000;0.0000;0.0000;19.000;29.000;190.000;290.000
17.03.2018;23.460;23.929;22.991;21.500;25.000;0.0000;0.0000;21.500;25.000;215.000;250.000
18.03.2018;23.576;24.048;23.104;23.500;24.000;0.0000;0.0000;23.104;24.048;231.040;240.480
19.03.2018;23.840;24.317;23.363;18.500;27.500;0.0000;0.0000;18.500;27.500;185.000;275.000
20.03.2018;20.782;21.198;20.366;19.325;22.160;0.0660;0.0000;19.325;22.160;193.250;221.600
21.03.2018;21.189;21.613;20.765;18.500;23.615;0.1615;0.0000;18.500;23.615;185.000;236.150
22.03.2018;21.714;22.148;21.280;20.150;22.585;0.0660;0.0000;20.150;22.585;201.500;225.850
23.03.2018;20.774;21.189;20.359;18.800;21.635;0.0660;0.0000;18.800;21.635;188.000;216.350
24.03.2018;19.256;19.641;18.871;16.000;20.610;0.0660;0.0000;16.000;20.610;160.000;206.100
25.03.2018;19.033;19.414;18.652;16.250;0.0000;0.0000;0.0000;16.250;19.414;162.500;194.140
26.03.2018;19.526;19.917;19.135;16.600;20.100;0.0000;0.0000;16.600;20.100;166.000;201.000
27.03.2018;18.412;18.780;18.044;16.050;19.500;0.0000;0.0000;16.050;19.500;160.500;195.000
28.03.2018;19.603;19.995;19.211;15.425;98.000;0.0000;0.0000;15.425;98.000;154.250;980.000
29.03.2018;18.946;19.325;18.567;17.700;20.000;0.0000;0.0000;17.700;20.000;177.000;200.000
30.03.2018;18.834;19.211;18.457;17.000;20.410;0.0660;0.0000;17.000;20.410;170.000;204.100
31.03.2018;18.826;19.203;18.449;17.500;20.415;0.1615;0.0000;17.500;20.415;175.000;204.150
01.04.2018;19.190;19.574;18.806;18.196;20.751;0.1001;0.1554;18.196;20.751;181.960;207.510
02.04.2018;19.012;19.392;18.632;17.700;20.794;0.0819;0.0000;17.700;20.794;177.000;207.940
03.04.2018;18.502;18.872;18.132;16.725;19.935;0.0660;0.0000;16.725;19.935;167.250;199.350
04.04.2018;18.250;18.615;17.885;17.000;19.300;0.0000;0.0000;17.000;19.300;170.000;193.000
05.04.2018;18.768;19.143;18.393;17.866;20.906;0.1456;0.0910;17.866;20.906;178.660;209.060
06.04.2018;18.933;19.312;18.554;17.096;20.369;0.0819;0.1554;17.096;20.369;170.960;203.690
07.04.2018;18.221;18.585;17.857;10.000;21.000;0.0000;0.0000;10.000;21.000;100.000;210.000
08.04.2018;18.034;18.395;17.673;16.000;0.0000;0.0000;0.0000;16.000;18.395;160.000;183.950
09.04.2018;18.311;18.677;17.945;17.000;0.0000;0.0000;0.0000;17.000;18.677;170.000;186.770
10.04.2018;18.878;19.256;18.500;17.925;0.0000;0.0000;0.0000;17.925;19.256;179.250;192.560
11.04.2018;19.332;19.719;18.945;0.0000;23.100;0.0000;0.0000;18.945;23.100;189.450;231.000
12.04.2018;20.011;20.411;19.611;0.0000;30.000;0.0000;0.0000;19.611;30.000;196.110;300.000
13.04.2018;19.703;20.097;19.309;19.523;22.435;0.0660;0.1178;19.309;22.435;193.090;224.350
14.04.2018;19.967;20.366;19.568;0.0000;21.950;0.0000;0.0000;19.568;21.950;195.680;219.500
15.04.2018;19.837;20.234;19.440;19.000;20.800;0.0000;0.0000;19.000;20.800;190.000;208.000
16.04.2018;20.093;20.495;19.691;17.646;22.900;0.0000;0.1554;17.646;22.900;176.460;229.000
17.04.2018;19.431;19.820;19.042;16.550;0.0000;0.0000;0.0000;16.550;19.820;165.500;198.200
18.04.2018;18.968;19.347;18.589;16.800;0.0000;0.0000;0.0000;16.800;19.347;168.000;193.470
19.04.2018;19.053;19.434;18.672;18.000;0.0000;0.0000;0.0000;18.000;19.434;180.000;194.340
20.04.2018;19.791;20.187;19.395;18.200;26.000;0.0000;0.0000;18.200;26.000;182.000;260.000
21.04.2018;19.759;20.154;19.364;18.375;20.950;0.0000;0.0000;18.375;20.950;183.750;209.500
22.04.2018;19.591;19.983;19.199;16.025;0.0000;0.0000;0.0000;16.025;19.983;160.250;199.830
23.04.2018;19.574;19.965;19.183;18.600;0.0000;0.0000;0.0000;18.600;19.965;186.000;199.650
24.04.2018;19.889;20.287;19.491;0.0000;20.950;0.0000;0.0000;19.491;20.950;194.910;209.500
25.04.2018;19.789;20.185;19.393;0.0000;20.400;0.0000;0.0000;19.393;20.400;193.930;204.000
26.04.2018;19.992;20.392;19.592;0.0000;21.500;0.0000;0.0000;19.592;21.500;195.920;215.000
27.04.2018;20.296;20.702;19.890;18.875;21.300;0.0000;0.0000;18.875;21.300;188.750;213.000
28.04.2018;20.003;20.403;19.603;18.875;0.0000;0.0000;0.0000;18.875;20.403;188.750;204.030
29.04.2018;20.077;20.479;19.675;19.600;0.0000;0.0000;0.0000;19.600;20.479;196.000;204.790
30.04.2018;20.175;20.579;19.772;19.650;0.0000;0.0000;0.0000;19.650;20.579;196.500;205.790
01.05.2018;20.699;21.113;20.285;20.025;21.500;0.0000;0.0000;20.025;21.500;200.250;215.000
02.05.2018;20.664;21.077;20.251;19.350;21.400;0.0000;0.0000;19.350;21.400;193.500;214.000
03.05.2018;20.451;20.860;20.042;18.900;0.0000;0.0000;0.0000;18.900;20.860;189.000;208.600
04.05.2018;20.345;20.752;19.938;19.500;0.0000;0.0000;0.0000;19.500;20.752;195.000;207.520
05.05.2018;20.274;20.679;19.869;18.200;0.0000;0.0000;0.0000;18.200;20.679;182.000;206.790
06.05.2018;19.940;20.339;19.541;17.100;0.0000;0.0000;0.0000;17.100;20.339;171.000;203.390
07.05.2018;20.241;20.646;19.836;19.000;0.0000;0.0000;0.0000;19.000;20.646;190.000;206.460
08.05.2018;20.300;20.706;19.894;19.625;0.0000;0.0000;0.0000;19.625;20.706;196.250;207.060
09.05.2018;21.086;21.508;20.664;0.0000;21.975;0.0000;0.0000;20.664;21.975;206.640;219.750
10.05.2018;21.082;21.504;20.660;20.000;0.0000;0.0000;0.0000;20.000;21.504;200.000;215.040
11.05.2018;21.013;21.433;20.593;20.100;0.0000;0.0000;0.0000;20.100;21.433;201.000;214.330
12.05.2018;21.346;21.773;20.919;20.475;22.025;0.0000;0.0000;20.475;22.025;204.750;220.250
13.05.2018;21.268;21.693;20.843;20.425;0.0000;0.0000;0.0000;20.425;21.693;204.250;216.930
14.05.2018;21.302;21.728;20.876;20.125;0.0000;0.0000;0.0000;20.125;21.728;201.250;217.280
15.05.2018;21.467;21.896;21.038;20.725;0.0000;0.0000;0.0000;20.725;21.896;207.250;218.960
16.05.2018;21.974;22.413;21.535;0.0000;22.200;0.0000;0.0000;21.535;22.413;215.350;224.130
17.05.2018;21.699;22.133;21.265;0.0000;0.0000;0.0000;0.0000;21.265;22.133;212.650;221.330
18.05.2018;22.453;22.902;22.004;0.0000;28.349;0.5824;0.0000;22.004;28.349;220.040;283.490
19.05.2018;22.422;22.870;21.974;0.0000;23.708;0.1133;0.0000;21.974;23.708;219.740;237.080
20.05.2018;22.224;22.668;21.780;21.175;22.819;0.0569;0.0000;21.175;22.819;211.750;228.190
21.05.2018;22.291;22.737;21.845;21.014;22.700;0.0000;0.0736;21.014;22.737;210.140;227.370
22.05.2018;22.287;22.733;21.841;21.800;22.844;0.0569;0.0000;21.800;22.844;218.000;228.440
23.05.2018;23.085;23.547;22.623;0.0000;23.619;0.0569;0.0000;22.623;23.619;226.230;236.190
24.05.2018;22.925;23.384;22.467;0.0000;23.369;0.0569;0.0000;22.467;23.384;224.670;233.840
25.05.2018;22.805;23.261;22.349;21.400;23.169;0.0569;0.0000;21.400;23.261;214.000;232.610
26.05.2018;22.138;22.581;21.695;20.600;22.365;0.0590;0.0000;20.600;22.581;206.000;225.810
27.05.2018;22.266;22.711;21.821;0.0000;22.450;0.0000;0.0000;21.821;22.711;218.210;227.110
28.05.2018;22.305;22.751;21.859;21.164;22.744;0.0569;0.0736;21.164;22.751;211.640;227.510
29.05.2018;22.294;22.740;21.848;0.0000;24.524;0.1524;0.0000;21.848;24.524;218.480;245.240
30.05.2018;22.855;23.312;22.398;0.0000;23.394;0.0569;0.0000;22.398;23.394;223.980;233.940
31.05.2018;23.053;23.514;22.592;0.0000;23.919;0.0569;0.0000;22.592;23.919;225.920;239.190
01.06.2018;22.744;23.199;22.289;20.600;0.0000;0.0000;0.0000;20.600;23.199;206.000;231.990
02.06.2018;21.997;22.437;21.557;21.025;22.675;0.0000;0.0000;21.025;22.675;210.250;226.750
03.06.2018;21.858;22.295;21.421;20.500;22.694;0.0569;0.0000;20.500;22.694;205.000;226.940
04.06.2018;22.168;22.611;21.725;0.0000;0.0000;0.0000;0.0000;21.725;22.611;217.250;226.110
05.06.2018;22.436;22.885;21.987;21.139;22.694;0.0569;0.0736;21.139;22.885;211.390;228.850
06.06.2018;22.065;22.506;21.624;20.750;22.419;0.0569;0.0000;20.750;22.506;207.500;225.060
07.06.2018;21.768;22.203;21.333;20.700;22.369;0.0569;0.0000;20.700;22.369;207.000;223.690
08.06.2018;21.855;22.292;21.418;20.350;0.0000;0.0000;0.0000;20.350;22.292;203.500;222.920
09.06.2018;21.916;22.354;21.478;20.475;22.519;0.0569;0.0000;20.475;22.519;204.750;225.190
10.06.2018;21.757;22.192;21.322;21.050;0.0000;0.0000;0.0000;21.050;22.192;210.500;221.920
11.06.2018;21.736;22.171;21.301;20.600;0.0000;0.0000;0.0000;20.600;22.171;206.000;221.710
12.06.2018;21.425;21.854;20.997;20.700;0.0000;0.0000;0.0000;20.700;21.854;207.000;218.540
13.06.2018;21.813;22.249;21.377;21.150;0.0000;0.0000;0.0000;21.150;22.249;211.500;222.490
14.06.2018;22.300;22.746;21.854;21.700;0.0000;0.0000;0.0000;21.700;22.746;217.000;227.460
15.06.2018;22.630;23.083;22.177;20.147;0.0000;0.0000;0.1503;20.147;23.083;201.470;230.830
16.06.2018;22.059;22.500;21.618;20.800;0.0000;0.0000;0.0000;20.800;22.500;208.000;225.000
17.06.2018;22.007;22.447;21.567;20.700;0.0000;0.0000;0.0000;20.700;22.447;207.000;224.470
18.06.2018;22.130;22.573;21.687;20.900;0.0000;0.0000;0.0000;20.900;22.573;209.000;225.730
19.06.2018;22.315;22.761;21.869;21.750;0.0000;0.0000;0.0000;21.750;22.761;217.500;227.610
20.06.2018;22.104;22.546;21.662;21.100;0.0000;0.0000;0.0000;21.100;22.546;211.000;225.460
21.06.2018;21.995;22.435;21.555;0.0000;0.0000;0.0000;0.0000;21.555;22.435;215.550;224.350
22.06.2018;21.647;22.080;21.214;20.500;0.0000;0.0000;0.0000;20.500;22.080;205.000;220.800
23.06.2018;21.932;22.371;21.493;20.700;0.0000;0.0000;0.0000;20.700;22.371;207.000;223.710
24.06.2018;21.924;22.362;21.486;21.300;0.0000;0.0000;0.0000;21.300;22.362;213.000;223.620
25.06.2018;21.948;22.387;21.509;20.900;0.0000;0.0000;0.0000;20.900;22.387;209.000;223.870
26.06.2018;21.945;22.384;21.506;0.0000;23.199;0.1524;0.0000;21.506;23.199;215.060;231.990
27.06.2018;21.860;22.297;21.423;21.050;22.194;0.0569;0.0000;21.050;22.297;210.500;222.970
28.06.2018;22.211;22.655;21.767;0.0000;22.737;0.0612;0.0000;21.767;22.737;217.670;227.370
29.06.2018;22.319;22.765;21.873;21.500;0.0000;0.0000;0.0000;21.500;22.765;215.000;227.650
30.06.2018;21.884;22.322;21.446;20.800;0.0000;0.0000;0.0000;20.800;22.322;208.000;223.220
01.07.2018;21.992;22.432;21.552;20.925;0.0000;0.0000;0.0000;20.925;22.432;209.250;224.320
02.07.2018;22.100;22.542;21.658;21.200;;;0.0000;21.200;22.542;212.000;225.420
03.07.2018;22.402;22.850;21.954;21.300;;;0.0000;21.300;22.850;213.000;228.500
04.07.2018;22.590;23.042;22.138;21.450;23.100;;0.0000;21.450;23.100;214.500;231.000
05.07.2018;22.511;22.961;22.061;21.600;;;0.0000;21.600;22.961;216.000;229.610
06.07.2018;22.512;22.962;22.062;21.700;;;0.0000;21.700;22.962;217.000;229.620
07.07.2018;22.471;22.920;22.022;21.600;;;;21.600;22.920;216.000;229.200
08.07.2018;22.502;22.952;22.052;21.800;;;;21.800;22.952;218.000;229.520
09.07.2018;22.658;23.111;22.205;21.600;;;0.0000;21.600;23.111;216.000;231.110
10.07.2018;22.916;23.374;22.458;21.825;;;0.0000;21.825;23.374;218.250;233.740
11.07.2018;23.187;23.651;22.723;21.475;;;0.0000;21.475;23.651;214.750;236.510
12.07.2018;22.843;23.300;22.386;21.225;24.104;0.1729;0.0000;21.225;24.104;212.250;241.040
13.07.2018;22.493;22.943;22.043;21.400;;;0.0000;21.400;22.943;214.000;229.430
14.07.2018;22.166;22.609;21.723;21.500;;;0.0000;21.500;22.609;215.000;226.090
15.07.2018;22.088;22.530;21.646;21.300;;;0.0000;21.300;22.530;213.000;225.300
16.07.2018;22.247;22.692;21.802;21.300;;;0.0000;21.300;22.692;213.000;226.920
17.07.2018;22.297;22.743;21.851;20.200;22.875;0.0000;0.0000;20.200;22.875;202.000;228.750
18.07.2018;22.137;22.580;21.694;21.325;22.800;0.0000;0.0000;21.325;22.800;213.250;228.000
19.07.2018;22.305;22.751;21.859;21.625;23.350;0.0000;;21.625;23.350;216.250;233.500
20.07.2018;22.535;22.986;22.084;21.500;24.000;0.0000;0.0000;21.500;24.000;215.000;240.000
21.07.2018;22.325;22.772;21.879;21.400;23.300;0.0000;0.0000;21.400;23.300;214.000;233.000
22.07.2018;22.336;22.783;21.889;21.450;23.200;0.0000;0.0000;21.450;23.200;214.500;232.000
23.07.2018;22.279;22.725;21.833;20.750;23.000;0.0000;0.0000;20.750;23.000;207.500;230.000
24.07.2018;22.398;22.846;21.950;21.475;23.800;0.0000;0.0000;21.475;23.800;214.750;238.000
25.07.2018;22.455;22.904;22.006;21.200;23.675;0.0000;0.0000;21.200;23.675;212.000;236.750
26.07.2018;22.590;23.042;22.138;21.700;23.500;0.0000;;21.700;23.500;217.000;235.000
27.07.2018;22.446;22.895;21.997;21.625;23.500;0.0000;;21.625;23.500;216.250;235.000
28.07.2018;22.392;22.840;21.944;;22.887;0.0612;;21.944;22.887;219.440;228.870
29.07.2018;22.257;22.702;21.812;21.575;22.650;;0.0000;21.575;22.702;215.750;227.020
30.07.2018;22.257;22.702;21.812;;22.750;;;21.812;22.750;218.120;227.500
31.07.2018;22.279;22.725;21.833;;;;;21.833;22.725;218.330;227.250
01.08.2018;22.322;22.768;21.876;0.0000;0.0000;0.0000;0.0000;21.876;22.768;218.760;227.680
02.08.2018;22.143;22.586;21.700;0.0000;0.0000;0.0000;0.0000;21.700;22.586;217.000;225.860
03.08.2018;22.141;22.584;21.698;21.500;0.0000;0.0000;0.0000;21.500;22.584;215.000;225.840
04.08.2018;22.403;22.851;21.955;0.0000;0.0000;0.0000;0.0000;21.955;22.851;219.550;228.510
05.08.2018;22.534;22.985;22.083;0.0000;23.325;0.0000;0.0000;22.083;23.325;220.830;233.250
06.08.2018;22.546;22.997;22.095;22.050;23.550;0.0000;0.0000;22.050;23.550;220.500;235.500
07.08.2018;22.953;23.412;22.494;0.0000;23.950;0.0000;0.0000;22.494;23.950;224.940;239.500
08.08.2018;22.978;23.438;22.518;0.0000;23.419;0.0569;0.0000;22.518;23.438;225.180;234.380
09.08.2018;23.053;23.514;22.592;0.0000;23.800;0.0000;0.0000;22.592;23.800;225.920;238.000
10.08.2018;23.068;23.529;22.607;0.0000;24.000;0.0000;0.0000;22.607;24.000;226.070;240.000
11.08.2018;23.031;23.492;22.570;21.900;23.744;0.0569;0.0000;21.900;23.744;219.000;237.440
12.08.2018;22.926;23.385;22.467;22.250;0.0000;0.0000;0.0000;22.250;23.385;222.500;233.850
13.08.2018;23.131;23.594;22.668;0.0000;24.256;0.0856;0.0000;22.668;24.256;226.680;242.560
14.08.2018;23.647;24.120;23.174;0.0000;24.169;0.0569;0.0000;23.174;24.169;231.740;241.690
15.08.2018;23.966;24.445;23.487;22.700;0.0000;0.0000;0.0000;22.700;24.445;227.000;244.450
